from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
5,4,5->4,1,65,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,66,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,67,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,68,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,69,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,70,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,71,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,72,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,73,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,74,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,75,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,76,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,77,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,78,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,79,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,80,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,81,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,82,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,83,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,84,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,85,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,86,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,87,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,88,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,0,  0.16,  0.00, 20.00, 16.00,400.00,1200.00,  0.00,35.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,1,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,20,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,2,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,39,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,3,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,60,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,4,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,80,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,5,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,99,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,6,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,120,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,7,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,140,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,8,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,159,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,9,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,180,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,10,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,11,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,219,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,12,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,240,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,13,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,260,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,14,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,279,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,15,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,300,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,16,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,320,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,17,  0.16,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,340,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,18,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,360,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,19,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,380,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,20,  0.16,  0.00, 19.00, 19.00,380.00,1140.00,  0.00,35.00,0,401,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,21,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,420,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,22,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,440,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,23,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,461,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,24,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,480,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,25,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,500,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,26,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,521,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,27,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,540,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,28,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,560,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,29,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,581,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,30,  0.16,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,600,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,31,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,620,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,32,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,641,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,33,  0.16,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,660,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,34,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,680,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,35,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,701,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,36,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,720,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,37,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,741,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,38,  0.16,  0.00, 19.00, 21.00,380.00,1140.00,  0.00,35.00,0,761,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,39,  0.16,  0.00, 21.00, 19.00,420.00,1260.00,  0.00,35.00,0,780,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,40,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,801,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,41,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,821,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,42,  0.16,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,841,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,43,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,861,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,44,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,881,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,45,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,901,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,46,  0.16,  0.00, 20.00, 19.00,400.00,1200.00,  0.00,35.00,0,921,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,47,  0.16,  0.00, 20.00, 21.00,400.00,1200.00,  0.00,35.00,0,941,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,48,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,961,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,49,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,981,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,50,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1001,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,51,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1021,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,52,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1041,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,53,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1061,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,54,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1081,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,55,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1101,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,56,  0.16,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,1121,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,57,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,1142,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,58,  0.16,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1161,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,59,  0.16,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,1181,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,60,  0.16,  0.00,  0.00,  2.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,61,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,62,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,63,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,64,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,65,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,66,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,67,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,68,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,69,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,70,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,71,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,72,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,73,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,74,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,75,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,76,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,77,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,78,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,79,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,80,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
